,,,2021q2,2021q4,2021q3,2022q2,2022q4,2022q3,2021q1,2022q1
JPMORGAN CHASE & CO,BS,FinancingReceivableAllowanceForCreditLossExcludingAccruedInterest,,18150000000.0,,17192000000.0,18185000000.0,17750000000.0,,16386000000.0
JPMORGAN CHASE & CO,BS,DebtSecuritiesAvailableForSaleExcludingAccruedInterest,,251590000000.0,,312875000000.0,188140000000.0,222069000000.0,,308525000000.0
LOCKHEED MARTIN CORP,CF,RepaymentsOfDebt,,500000000.0,0.0,,2250000000.0,2250000000.0,1650000000.0,500000000.0
LOCKHEED MARTIN CORP,CF,GainLossOnSaleOfBusiness,,0.0,,,,,-55000000.0,0.0
LOCKHEED MARTIN CORP,CF,DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,-1665000000.0,,,-1470000000.0,-1470000000.0,,-1665000000.0
LOCKHEED MARTIN CORP,CF,ProceedsFromIssuanceOfDebt,,0.0,0.0,,2267000000.0,2267000000.0,,0.0
LOCKHEED MARTIN CORP,CF,EquityMethodInvestmentOtherThanTemporaryImpairment,,0.0,0.0,,,,128000000.0,0.0
LOCKHEED MARTIN CORP,IS,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,0.0,,,,,-0.2,0.0
LOCKHEED MARTIN CORP,IS,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,0.0,,,,,,
LOCKHEED MARTIN CORP,IS,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,0.0,,,,,-0.2,0.0
LOCKHEED MARTIN CORP,IS,IncomeLossFromContinuingOperations,,614000000.0,,,,,6888000000.0,6315000000.0
LOCKHEED MARTIN CORP,IS,IncomeLossFromContinuingOperationsPerDilutedShare,,2.21,,,,,6.38,22.76
LOCKHEED MARTIN CORP,IS,IncomeLossFromContinuingOperationsPerBasicShare,,2.22,,,,,6.41,22.85
LOCKHEED MARTIN CORP,IS,NetPeriodicDefinedBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent,,1572000000.0,,-140000000.0,-111000000.0,1331000000.0,,1292000000.0
LOCKHEED MARTIN CORP,CI,OtherComprehensiveIncomeFinalizationOfPensionAndNonPensionPostretirementPlanValuationTax,,-355000000.0,,,-314000000.0,-314000000.0,,-355000000.0
LOCKHEED MARTIN CORP,CI,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,,-613000000.0,,,,,,
LOCKHEED MARTIN CORP,CI,OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,,2258000000.0,,,,,,
LOCKHEED MARTIN CORP,CI,OtherComprehensiveIncomeLossFinalizationOfPensionAndNonPensionPostretirementPlanValuationNetOfTax,,1310000000.0,,,0.0,1156000000.0,,1310000000.0
NETFLIX INC,CF,PaymentsOfDebtIssuanceCosts,,0.0,0.0,,,,7559000.0,0.0
NETFLIX INC,CF,ProceedsFromIssuanceOfDebt,,0.0,0.0,,,,1009464000.0,0.0
NETFLIX INC,CF,PaymentsForRepurchaseOfCommonStock,,100000000.0,500022000.0,,0.0,0.0,,600022000.0
NETFLIX INC,EQ,TreasuryStockValueAcquiredCostMethod,,100000000.0,500000000.0,,,,,600022000.0
NETFLIX INC,IS,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,1660959000.0,,1979692000.0,1621847000.0,1623054000.0,,5840103000.0
NETFLIX INC,BS,TreasuryStockValue,,600022000.0,500022000.0,824190000.0,,,,824190000.0
NETFLIX INC,BS,TreasuryStockShares,,1182410.0,1001565.0,1564478.0,,,,1564478.0
NVIDIA CORP,CF,DepreciationDepletionAndAmortization,,865000000.0,,334000000.0,1118000000.0,712000000.0,,1174000000.0
NVIDIA CORP,CF,RepaymentsOfDebt,,1000000000.0,,,0.0,,,1000000000.0
NVIDIA CORP,EQ,APICShareBasedPaymentArrangementIncreaseForCostRecognitionOfAwardsAssumedInAcquisition,,18000000.0,86000000.0,,,,86000000.0,18000000.0
NVIDIA CORP,IS,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,2638000000.0,,1805000000.0,613000000.0,475000000.0,,9941000000.0
NVIDIA CORP,CI,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,-4000000.0,0.0,,-18000000.0,-11000000.0,0.0,-16000000.0
NVIDIA CORP,CI,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,0.0,0.0,,0.0,-1000000.0,2000000.0,0.0
NVIDIA CORP,CI,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,-4000000.0,0.0,-22000000.0,-18000000.0,-12000000.0,2000000.0,-16000000.0
NVIDIA CORP,CI,OtherComprehensiveIncomeLossNetOfTax,,1000000.0,-6000000.0,-53000000.0,-112000000.0,-26000000.0,18000000.0,-30000000.0
ORACLE CORP,CF,ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,21617000000.0,8002000000.0,,462000000.0,138000000.0,,25735000000.0
ORACLE CORP,EQ,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,-220000000.0,-221000000.0,,188000000.0,-272000000.0,131000000.0,-62000000.0
"PAYPAL HOLDINGS, INC.",CF,RepaymentsOfDebt,,0.0,0.0,104000000.0,1686000000.0,1686000000.0,3000000000.0,361000000.0
"PAYPAL HOLDINGS, INC.",IS,RestructuringCostsAndAssetImpairmentCharges,,1000000.0,1000000.0,36000000.0,56000000.0,90000000.0,,62000000.0
"TESLA, INC.",CF,PaymentsToAcquireMarketableSecurities,,30000000.0,,386000000.0,1467000000.0,476000000.0,,132000000.0
"TESLA, INC.",CF,PaymentsToAcquireBusinessesNetOfCashAcquired,,0.0,,,,,13000000.0,0.0
"TESLA, INC.",CF,PaymentsToAcquireIntangibleAssets,,1500000000.0,,,,,10000000.0,1500000000.0
"TESLA, INC.",CF,PaymentsForBuyOutsOfNoncontrollingInterestsInSubsidiaries,,0.0,0.0,6000000.0,19000000.0,19000000.0,35000000.0,-10000000.0
"TESLA, INC.",EQ,MinorityInterestDecreaseFromRedemptions,,-31000000.0,,-5000000.0,-8000000.0,-3000000.0,31000000.0,5000000.0
"TESLA, INC.",EQ,RedeemableNoncontrollingInterestEquityCarryingAmount,,605000000.0,605000000.0,459000000.0,421000000.0,421000000.0,,568000000.0
"TESLA, INC.",IS,BuyOutOfNoncontrollingInterest,,31000000.0,,,,,31000000.0,-5000000.0
"TESLA, INC.",IS,NetIncomeLossAvailableToCommonStockholdersBasic,,1618000000.0,,,,,690000000.0,5524000000.0
"TESLA, INC.",BS,MarketableSecuritiesCurrent,,30000000.0,,508000000.0,1575000000.0,591000000.0,,131000000.0
WALMART INC.,CF,ProceedsFromIssuanceOrSaleOfEquity,,3231000000.0,,35000000.0,55000000.0,45000000.0,,3239000000.0
WALMART INC.,CF,ProceedsFromIssuanceOfLongTermDebt,,6945000000.0,,,4969000000.0,,0.0,6945000000.0
WALMART INC.,CF,PaymentsOfDebtExtinguishmentCosts,,2317000000.0,,,0.0,,,2317000000.0
WALMART INC.,CF,PaymentsOfDividendsMinorityInterest,,20000000.0,14000000.0,,16000000.0,,434000000.0,424000000.0
WALMART INC.,CF,GainsLossesOnExtinguishmentOfDebt,,-2410000000.0,,,0.0,,,-2410000000.0
WALMART INC.,EQ,CommonStockDividendsPerShareDeclared,,0.0,,2.24,0.0,0.0,2.16,2.2
WALMART INC.,EQ,NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,2979000000.0,,35000000.0,10000000.0,10000000.0,,3239000000.0
WALMART INC.,IS,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,4147000000.0,,2901000000.0,8114000000.0,9545000000.0,,18696000000.0
WALMART INC.,IS,GainsLossesOnExtinguishmentOfDebt,,-2410000000.0,,,0.0,,,-2410000000.0
BERKSHIRE HATHAWAY ENERGY CO,BS,AssetsHeldInTrustCurrent,,,587000000.0,,,,,
INTEL CORP,CI,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,6000000.0,,,,,
JPMORGAN CHASE & CO,BS,DebtSecuritiesAvailableForSaleAmortizedCostAfterAllowanceForCreditLoss,,,230110000000.0,,,,,
MICROSOFT CORP,CP,EntityPublicFloat,,,1700000000000.0,,,2500000000000.0,,
"TESLA, INC.",EQ,WarrantsSettlement,,,0.0,,0.0,0.0,,
ADVANCED MICRO DEVICES INC,BS,DeferredIncomeTaxLiabilitiesNet,,,,12000000.0,2078000000.0,2805000000.0,,
ADVANCED MICRO DEVICES INC,BS,IntangibleAssetsNetExcludingGoodwill,,,,26832000000.0,25162000000.0,26159000000.0,,
ADVANCED MICRO DEVICES INC,CF,CashAcquiredFromAcquisition,,,,2366000000.0,2366000000.0,2366000000.0,,
ADVANCED MICRO DEVICES INC,IS,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,,,,2883000000.0,2799000000.0,3115000000.0,,
AMAZON COM INC,CF,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,,,16000000.0,,,,
AMAZON COM INC,CF,PaymentsForRepurchaseOfCommonStock,,,,2666000000.0,0.0,3334000000.0,,
AT&T INC.,CF,ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,,,1315000000.0,2205000000.0,1638000000.0,,1323000000.0
BERKSHIRE HATHAWAY ENERGY CO,BS,DerivativeAssetsCurrent,,,,437000000.0,,,26000000.0,
BERKSHIRE HATHAWAY ENERGY CO,BS,RegulatoryAssetsCurrent,,,,627000000.0,1242000000.0,778000000.0,283000000.0,544000000.0
BERKSHIRE HATHAWAY ENERGY CO,BS,IncomeTaxesReceivable,,,,656000000.0,19000000.0,25000000.0,7000000.0,
BERKSHIRE HATHAWAY ENERGY CO,CF,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,,,-1000000.0,-51000000.0,-33000000.0,,
BERKSHIRE HATHAWAY ENERGY CO,UN,AdjustmentsToAdditionalPaidInCapitalContributionsFromParent,,,,130000000.0,25000000.0,25000000.0,,
BERKSHIRE HATHAWAY ENERGY CO,UN,DueFromAffiliateCurrent,,,,32000000.0,24000000.0,26000000.0,,
BERKSHIRE HATHAWAY ENERGY CO,UN,NotesReceivableRelatedPartiesCurrent,,,,122000000.0,342000000.0,198000000.0,,
BERKSHIRE HATHAWAY ENERGY CO,UN,DerivativeLiabilitiesCurrent,,,,28000000.0,37000000.0,38000000.0,,55000000.0
FORD MOTOR CO,BS,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,826000000.0,100000000.0,705000000.0,,
FORD MOTOR CO,CF,GainLossOnInvestments,,,,-5454000000.0,-7365000000.0,-2520000000.0,,9159000000.0
INTEL CORP,BS,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,,,6215000000.0,4529000000.0,4390000000.0,5865000000.0,4827000000.0
INTEL CORP,BS,PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization,,,,66718000000.0,75763000000.0,71660000000.0,,
INTEL CORP,CF,FinanceLeasePrincipalPayments,,,,299000000.0,341000000.0,299000000.0,,
INTEL CORP,CF,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,,,6215000000.0,4529000000.0,4390000000.0,5865000000.0,4827000000.0
INTEL CORP,CF,ProceedsFromDivestitureOfBusinesses,,,,6544000000.0,6579000000.0,6579000000.0,123000000.0,
INTEL CORP,CF,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,,,1121000000.0,1072000000.0,1072000000.0,30000000.0,
INTEL CORP,CF,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,,10490000000.0,35129000000.0,25407000000.0,6781000000.0,6467000000.0
INTEL CORP,CF,ProceedsFromSaleAndMaturityOfOtherInvestments,,,,4682000000.0,4880000000.0,4775000000.0,,
INTERNATIONAL BUSINESS MACHINES CORP,BS,TradeAndLoansReceivablesHeldForSaleNetNotPartOfDisposalGroup,,,,410000000.0,395000000.0,614000000.0,,793000000.0
INTERNATIONAL BUSINESS MACHINES CORP,EQ,StockholdersEquityOther,,,,0.0,0.0,0.0,5000000.0,5000000.0
LOCKHEED MARTIN CORP,CF,DeferredIncomeTaxExpenseBenefit,,,,-411000000.0,-540000000.0,-1172000000.0,5000000.0,-183000000.0
MICROSOFT CORP,IS,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,20190000000.0,21572000000.0,83716000000.0,,22515000000.0
NETFLIX INC,CF,PaymentsToAcquireBusinessesNetOfCashAcquired,,,,124521000.0,0.0,68876000.0,,788349000.0
NVIDIA CORP,CF,PaymentsForFinancedPropertyPlantAndEquipmentAndIntangibleAssetsFinancingActivities,,,,22000000.0,54000000.0,36000000.0,,
NVIDIA CORP,CF,PaymentsForRepurchaseOfCommonStock,,,,1996000000.0,8826000000.0,5341000000.0,0.0,
NVIDIA CORP,CF,PurchasesOfPropertyAndEquipmentAndIntangibleAssets,,,,361000000.0,1324000000.0,794000000.0,1128000000.0,976000000.0
NVIDIA CORP,CF,BusinessCombinationAdvancedConsiderationWrittenOff,,,,1353000000.0,0.0,0.0,,
NVIDIA CORP,IS,BusinessCombinationAdvancedConsiderationWrittenOff,,,,1353000000.0,0.0,0.0,,
NVIDIA CORP,EQ,StockRepurchasedAndRetiredDuringPeriodValue,,,,1996000000.0,3647000000.0,3345000000.0,1579000000.0,
NVIDIA CORP,EQ,StockRepurchasedAndRetiredDuringPeriodShares,,,,8600000.0,28000000.0,19000000.0,,
"PAYPAL HOLDINGS, INC.",CF,ProceedsFromCollectionOfLoansReceivable,,,,5054000000.0,17164000000.0,10910000000.0,,
"PAYPAL HOLDINGS, INC.",CF,PaymentsToAcquireLoansReceivable,,,,5525000000.0,19167000000.0,12300000000.0,,
"PAYPAL HOLDINGS, INC.",CF,PaymentsToAcquireOtherInvestments,,,,8604000000.0,16455000000.0,13151000000.0,,
"PAYPAL HOLDINGS, INC.",EQ,OtherComprehensiveIncomeLossNetInvestmentHedgeGainLossTax,,,,5000000.0,59000000.0,36000000.0,,
"PAYPAL HOLDINGS, INC.",EQ,StockholdersEquityOther,,,,1000000.0,1000000.0,1000000.0,,
"PAYPAL HOLDINGS, INC.",CI,OtherComprehensiveIncomeLossNetInvestmentHedgeGainLossTax,,,,5000000.0,59000000.0,36000000.0,,
"TESLA, INC.",CF,ForeignCurrencyTransactionGainLossUnrealized,,,,-30000000.0,-1000000.0,52000000.0,,-55000000.0
"TESLA, INC.",CF,PaymentsToAcquireOtherIndefiniteLivedIntangibleAssets,,,,9000000.0,9000000.0,9000000.0,,
"TESLA, INC.",CI,MarketableSecuritiesUnrealizedGainLoss,,,,-8000000.0,-5000000.0,-6000000.0,,-1000000.0
WALMART INC.,BS,RedeemableNoncontrollingInterestEquityCarryingAmount,,,,260000000.0,260000000.0,260000000.0,,
WALMART INC.,CF,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,,,,11882000000.0,11655000000.0,13990000000.0,17788000000.0,14834000000.0
ADVANCED MICRO DEVICES INC,IS,AmortizationOfAcquisitionRelatedIntangiblesOpex,,,,,590000000.0,,,
ADVANCED MICRO DEVICES INC,IS,AmortizationOfAcquisitionRelatedIntangiblesCOGS,,,,,412000000.0,,,
ADVANCED MICRO DEVICES INC,CF,PaymentsToAcquireBusinessesGross,,,,,1558000000.0,,,
ADVANCED MICRO DEVICES INC,CF,IncomeTaxesPaidNet,,,,,584000000.0,544000000.0,8000000.0,35000000.0
AMAZON COM INC,BS,TreasuryStockCommonValue,,,,,7837000000.0,,,
AMAZON COM INC,CF,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,,,,,-1334000000.0,-412000000.0,,
AT&T INC.,BS,LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,0.0,85000000.0,,
AT&T INC.,BS,AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,0.0,85000000.0,,
AT&T INC.,IS,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,16246000000.0,4751000000.0,,
AT&T INC.,IS,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,0.01,-0.03,,
AT&T INC.,IS,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,0.01,-0.03,,
AT&T INC.,IS,IncomeLossFromContinuingOperationsPerDilutedShare,,,,,0.79,0.59,,
AT&T INC.,IS,IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,-146000000.0,-214000000.0,,
AT&T INC.,IS,IncomeLossFromContinuingOperationsPerBasicShare,,,,,0.82,0.6,,
AT&T INC.,CF,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,-18822000000.0,-17199000000.0,,
AT&T INC.,CF,CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,35853000000.0,37065000000.0,,
AT&T INC.,CF,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,16246000000.0,4751000000.0,,
AT&T INC.,CF,CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,1029000000.0,872000000.0,,
AT&T INC.,CF,NetCashProvidedByUsedInContinuingOperations,,,,,-51950000000.0,-51405000000.0,,
AT&T INC.,CF,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,25464000000.0,15370000000.0,,
AT&T INC.,CF,NetCashProvidedByUsedInDiscontinuedOperations,,,,,33128000000.0,34206000000.0,,
AT&T INC.,CF,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,-54403000000.0,-49464000000.0,,
AT&T INC.,CF,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,-23011000000.0,-17311000000.0,,
AT&T INC.,CF,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,-3754000000.0,-3731000000.0,,
AT&T INC.,CI,OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseAfterAdjustmentsAndTax,,,,,0.0,-24000000.0,,
AT&T INC.,CI,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax,,,,,12000000.0,170000000.0,,-2087000000.0
AT&T INC.,CI,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationTax,,,,,0.0,38000000.0,,-204000000.0
AT&T INC.,CI,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,,,,,0.0,-25000000.0,,
AT&T INC.,CI,OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseAfterAdjustmentsTax,,,,,0.0,-12000000.0,,
AT&T INC.,CI,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossTax,,,,,0.0,5000000.0,,
BERKSHIRE HATHAWAY ENERGY CO,EQ,StockRepurchasedAndRetiredDuringPeriodValue,,,,,870000000.0,870000000.0,,
BERKSHIRE HATHAWAY ENERGY CO,EQ,LongTermIncomeTaxReceivableAdjustments,,,,,0.0,,,
BERKSHIRE HATHAWAY ENERGY CO,BS,InvestmentsIncludingRestrictedCashAndCashEquivalentsCurrent,,,,,914000000.0,,,
BERKSHIRE HATHAWAY ENERGY CO,CF,PaymentsToAcquireOtherInvestments,,,,,648000000.0,,,20000000.0
BERKSHIRE HATHAWAY ENERGY CO,UN,IncreaseDecreaseInDueFromAffiliatesCurrent,,,,,-3000000.0,,,
BERKSHIRE HATHAWAY ENERGY CO,UN,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,0.0,,,
BERKSHIRE HATHAWAY ENERGY CO,UN,RepaymentsOfRelatedPartyDebt,,,,,0.0,,,
BERKSHIRE HATHAWAY ENERGY CO,UN,IncreaseDecreaseInAccountsPayableRelatedParties,,,,,7000000.0,,,
BERKSHIRE HATHAWAY ENERGY CO,UN,DividendsCommonStock,,,,,50000000.0,,,
BERKSHIRE HATHAWAY ENERGY CO,UN,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,120000000.0,,,
BERKSHIRE HATHAWAY ENERGY CO,UN,UtilitiesOperatingExpenseDisallowedAndAbandonmentCostsOfUtilityPlant,,,,,0.0,,,
BERKSHIRE HATHAWAY ENERGY CO,UN,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent,,,,,0.0,,,
BERKSHIRE HATHAWAY ENERGY CO,UN,PaymentsToMinorityShareholders,,,,,395000000.0,,,488000000.0
BERKSHIRE HATHAWAY ENERGY CO,UN,DeferredIncomeTaxAssetsNet,,,,,139000000.0,,,
BERKSHIRE HATHAWAY ENERGY CO,UN,NotesReceivableRelatedPartiesNoncurrent,,,,,0.0,,,
BERKSHIRE HATHAWAY ENERGY CO,UN,CostOfGasSoldExcess,,,,,-24000000.0,,,
BERKSHIRE HATHAWAY ENERGY CO,UN,CustomerAndSecurityDepositsCurrent,,,,,27000000.0,,,
BOEING CO,CI,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,,,,-2000000.0,,,
EXXON MOBIL CORP,BS,RestrictedCashAndCashEquivalents,,,,,57000000.0,,,
EXXON MOBIL CORP,IS,CapitalizedExploratoryWellCostChargedToExpense1,,,,,74000000.0,,,
FORD MOTOR CO,CF,DisposalGroupNotDiscontinuedOperationLossGainOnWriteDown,,,,,32000000.0,,23000000.0,0.0
FORD MOTOR CO,CF,GainsLossesOnExtinguishmentOfDebt,,,,,-135000000.0,,,-1702000000.0
INTERNATIONAL BUSINESS MACHINES CORP,BS,NotesAndLoansReceivableAndNetInvestmentInLeaseNetCurrent,,,,,6280000000.0,6619000000.0,,
INTERNATIONAL BUSINESS MACHINES CORP,CF,PensionSettlementCharge,,,,,5894000000.0,,,
JPMORGAN CHASE & CO,BS,TreasuryStockCommonShares,,,,,1171729007.0,1172361505.0,,
JPMORGAN CHASE & CO,BS,TreasuryStockCommonValue,,,,,107432000000.0,107490000000.0,,
JPMORGAN CHASE & CO,IS,NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,9255000000.0,,,
JPMORGAN CHASE & CO,CF,RepaymentsOfShortTermDebt,,,,,4813000000.0,,28561000000.0,28561000000.0
LOCKHEED MARTIN CORP,IS,OtherUnallocatedIncomeExpense,,,,,-327000000.0,,,
LOCKHEED MARTIN CORP,IS,CostOfRevenue,,,,,14463000000.0,,,
LOCKHEED MARTIN CORP,CI,OtherComprehensiveIncomeLossTax,,,,,6000000.0,,,
LOCKHEED MARTIN CORP,CI,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansBeforeReclassificationAdjustmentsTax,,,,,-44000000.0,-461000000.0,-292000000.0,-925000000.0
LOCKHEED MARTIN CORP,CI,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansNetOfTax,,,,,93000000.0,47000000.0,440000000.0,477000000.0
LOCKHEED MARTIN CORP,CI,OtherComprehensiveIncomeLossDefinedBenefitPlanGainLossArisingDuringPeriodAndPriorServiceCostCreditAfterTax,,,,,-162000000.0,-1698000000.0,,-3404000000.0
LOCKHEED MARTIN CORP,CI,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansTax,,,,,1000000.0,,119000000.0,130000000.0
MICROSOFT CORP,CF,EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,,,,,-230000000.0,-141000000.0,,
NETFLIX INC,BS,TreasuryStockCommonShares,,,,,1564478.0,1564478.0,,
NETFLIX INC,BS,TreasuryStockCommonValue,,,,,824190000.0,824190000.0,,
NVIDIA CORP,EQ,AdditionalPaidInCapitalShareBasedPaymentArrangementIncreaseForCostRecognitionOfAwardsAssumedInAcquisition,,,,,18000000.0,,,
NVIDIA CORP,CF,NetProceedsPaymentsRelatedToEmployeeStockPlans,,,,,349000000.0,205000000.0,,
NVIDIA CORP,CF,IncomeTaxesPaidNet,,,,,1372000000.0,1108000000.0,249000000.0,396000000.0
ORACLE CORP,CF,ProceedsFromIssuanceOfSeniorLongTermDebt,,,,,28280000000.0,,,
ORACLE CORP,CF,ProceedsFromRepaymentsOfCommercialPaper,,,,,1880000000.0,,,
"PAYPAL HOLDINGS, INC.",BS,TreasuryStockCommonShares,,,,,161000000.0,,,
"PAYPAL HOLDINGS, INC.",BS,TreasuryStockCommonValue,,,,,15069000000.0,,,
